"doyz","transport","year","n","I(doyz^2)","doyz:transport","I(doyz^2):transport ",".row","SAR","SAR.lo","SAR.hi",".width",".point",".interval","doy","date","TI","TI.lo","TI.hi","sar.pit","rear_type","covariate","species"
-3.73497191227446,"1","2000",270,13.9500151854791,-3.73497191227446,13.9500151854791,86,0.000492945282939184,7.48306977364998e-06,0.00186699638084688,0.95,"median","qi",91,2000-03-31,0.108813461505108,0.0210201289600029,0.0320858664557124,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2001",270,13.9500151854791,-3.73497191227446,13.9500151854791,87,0.000288611153085624,3.42037921031404e-06,0.0019443910237291,0.95,"median","qi",91,2001-04-01,0.0878566388511731,0.00620922188487017,0.0504724977128537,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2002",270,13.9500151854791,-3.73497191227446,13.9500151854791,88,0.000147667589597926,8.27058054400294e-06,0.000508818977536431,0.95,"median","qi",91,2002-04-01,0.0806533019652484,0.0659227633586269,0.0930862641824212,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2003",270,13.9500151854791,-3.73497191227446,13.9500151854791,89,0.000174211575814288,5.79356676534839e-06,0.000851693812768011,0.95,"median","qi",91,2003-04-01,0.0488420361590777,0.0118949085742108,0.0273942839519454,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2004",270,13.9500151854791,-3.73497191227446,13.9500151854791,90,0.00290397887371352,0.000123055543168614,0.0180401809283216,0.95,"median","qi",91,2004-03-31,0.11921330520674,0.050755479740569,0.221669963149681,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2005",270,13.9500151854791,-3.73497191227446,13.9500151854791,91,0.000356416661175163,9.17270508364886e-05,0.008429542864479,0.95,"median","qi",91,2005-04-01,0.0496929304520546,0.0604039240727749,0.142243002366424,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2006",270,13.9500151854791,-3.73497191227446,13.9500151854791,92,0.00018524893385584,9.53068826362346e-05,0.000364276940928128,0.95,"median","qi",91,2006-04-01,0.0263449079410317,0.0256261177291106,0.0218534493406643,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2007",270,13.9500151854791,-3.73497191227446,13.9500151854791,93,0.000286663797577811,7.56126778086328e-05,0.00175618277086523,0.95,"median","qi",91,2007-04-01,0.0638597812416015,0.0980688733175979,0.0824967289673888,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2008",270,13.9500151854791,-3.73497191227446,13.9500151854791,94,0.000226775518541308,9.27983812374764e-05,0.000618881103753597,0.95,"median","qi",91,2008-03-31,0.035941721894374,0.0292215006945173,0.0435677942399695,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2009",270,13.9500151854791,-3.73497191227446,13.9500151854791,95,0.000485334753440735,5.12636789503279e-05,0.00095382728601946,0.95,"median","qi",91,2009-04-01,0.0478964647956425,0.0334075258680233,0.007528888368632,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2010",270,13.9500151854791,-3.73497191227446,13.9500151854791,96,0.00150135653320598,0.000489446969864785,0.0350226125710456,0.95,"median","qi",91,2010-04-01,0.140483874966162,0.177473454725231,0.136729579120307,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
-3.73497191227446,"1","2011",270,13.9500151854791,-3.73497191227446,13.9500151854791,97,0.000268681612309559,3.25309466473527e-05,0.00224960325565294,0.95,"median","qi",91,2011-04-01,0.0975607013922298,0.045616069330172,0.0652189735563744,NA,"Hatchery-origin","Day-of-year (DOY)","Chinook"
